event_id,ticker,event_time,event_type,summary,event_subtype,event_family,source_type,source_url,release_session,expectedness,surprise_direction,surprise_magnitude,materiality,sector_benchmark,notes,corpus_name,review_status,evidence_status,label_quality,source_doc_ids,government_contract_event_type,actual_funded_award_flag,ceiling_only_flag,new_work_flag,modification_flag,option_exercise_flag,recipient_mapping_confidence,award_amount,obligated_amount,contract_ceiling,agency,product_or_service_description,materiality_pre_price,drop_reason,review_notes,usable_fact_count,agency_confidence,agency_evidence,award_amount_confidence,award_amount_evidence,contract_number,contract_number_confidence,contract_number_evidence,award_type,award_type_confidence,award_type_evidence,mapping_type,mapping_type_confidence,mapping_type_evidence,contract_type,contract_type_confidence,contract_type_evidence,naics_code,naics_code_confidence,naics_code_evidence,psc_code,psc_code_confidence,psc_code_evidence,recipient_mapping_confidence_confidence,recipient_mapping_confidence_evidence,recipient_name,recipient_name_confidence,recipient_name_evidence,period_of_performance_end,period_of_performance_end_confidence,period_of_performance_end_evidence,period_of_performance_start,period_of_performance_start_confidence,period_of_performance_start_evidence,prime_or_sub,prime_or_sub_confidence,prime_or_sub_evidence,obligated_amount_confidence,obligated_amount_evidence,sub_agency,sub_agency_confidence,sub_agency_evidence,task_order_number,task_order_number_confidence,task_order_number_evidence,product_or_service_description_confidence,product_or_service_description_evidence,government_contract_event_type_confidence,government_contract_event_type_evidence,actual_funded_award_flag_confidence,actual_funded_award_flag_evidence,ceiling_only_flag_confidence,ceiling_only_flag_evidence,materiality_context_required_flag,materiality_context_required_flag_confidence,materiality_context_required_flag_evidence,incumbent_or_extension_flag,incumbent_or_extension_flag_confidence,incumbent_or_extension_flag_evidence,new_vs_modification,new_vs_modification_confidence,new_vs_modification_evidence,modification_flag_confidence,modification_flag_evidence,option_exercise_flag_confidence,option_exercise_flag_evidence,new_work_flag_confidence,new_work_flag_evidence,recompete_or_extension_flag,recompete_or_extension_flag_confidence,recompete_or_extension_flag_evidence,prime_contractor_flag,prime_contractor_flag_confidence,prime_contractor_flag_evidence,subcontractor_flag,subcontractor_flag_confidence,subcontractor_flag_evidence,parser_quality_flags,parser_quality_flags_confidence,parser_quality_flags_evidence,model_eligible_candidate_flag,contract_ceiling_confidence,contract_ceiling_evidence,mapped_ticker,mapped_ticker_confidence,mapped_ticker_evidence,parent_company_name,parent_company_name_confidence,parent_company_name_evidence,modification_number,modification_number_confidence,modification_number_evidence,subsidiary_name,subsidiary_name_confidence,subsidiary_name_evidence,price_anchor_date,last_close_before_event,market_cap_before_event,revenue_ltm_if_available,award_amount_pct_market_cap,obligated_amount_pct_market_cap,contract_ceiling_pct_market_cap,award_amount_pct_revenue,obligated_amount_pct_revenue,contract_ceiling_pct_revenue,pre_event_return_20d,pre_event_benchmark_return_20d,pre_event_market_adjusted_return_20d,pre_event_return_60d,pre_event_benchmark_return_60d,pre_event_market_adjusted_return_60d,company_size_bucket,small_cap_flag,government_contract_context_status
government_contract_LDOS_75N91024F00012,LDOS,2024-08-31T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_75N91024F00012_7529_75N91019D00024_7529,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_75N91024F00012_7529_75N91019D00024_7529,task_order_award,True,False,True,False,False,0.94,65313869.0,65313869.0,,Department of Health and Human Services,NIAID DCR OPERATIONAL TASK ORDER,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Health and Human Services,0.9,source metadata,75N91024F00012,0.9,75N91024F00012,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541715,0.9,541715,AN12,0.9,AN12,0.9,source metadata,LEIDOS BIOMEDICAL RESEARCH INC,0.9,LEIDOS BIOMEDICAL RESEARCH INC,2025-08-30,0.9,2025-08-30,2024-08-31,0.9,2024-08-31,prime,0.9,prime,0.9,source metadata,National Institutes of Health,0.9,National Institutes of Health,75N91024F00012,0.9,75N91024F00012,0.9,NIAID DCR OPERATIONAL TASK ORDER,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,,2024-08-30,155.72781372070312,20978669356.31543,,0.0031133466041466484,0.0031133466041466484,,,,,0.09024010908193181,0.05775939312560485,0.032480715956326955,0.09102017201847623,0.05765908297624911,0.03336108904222712,large_cap,False,ok
government_contract_LDOS_FA701424F0287,LDOS,2024-09-01T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA701424F0287_9700_FA701424D0007_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_FA701424F0287_9700_FA701424D0007_9700,task_order_award,True,False,True,False,False,0.94,112776916.55,112776916.55,,Department of Defense,AFNCR-ITS SERVICES - FOLLOW ON - FA7014424D0007,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,FA701424F0287,0.9,FA701424F0287,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541513,0.9,541513,DE10,0.9,DE10,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2025-08-31,0.9,2025-08-31,2024-09-01,0.9,2024-09-01,prime,0.9,prime,0.9,source metadata,Department of the Air Force,0.9,Department of the Air Force,FA701424F0287,0.9,FA701424F0287,0.9,AFNCR-ITS SERVICES - FOLLOW ON - FA7014424D0007,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,,2024-08-30,155.72781372070312,20978669356.31543,,0.005375789790788117,0.005375789790788117,,,,,0.09024010908193181,0.05775939312560485,0.032480715956326955,0.09102017201847623,0.05765908297624911,0.03336108904222712,large_cap,False,ok
government_contract_LDOS_70B04C24F00000739,LDOS,2024-09-03T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_70B04C24F00000739_7014_70B04C20A00000008_7014,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_70B04C24F00000739_7014_70B04C20A00000008_7014,task_order_award,True,False,True,False,False,0.94,229207894.97,229207894.97,,Department of Homeland Security,TRAVELERS PROCESSING VETTING SOFTWARE TASK ORDER 7 AWARD,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Homeland Security,0.9,source metadata,70B04C24F00000739,0.9,70B04C24F00000739,BPA CALL,0.9,BPA CALL,exact_public_company,0.9,exact_public_company,BPA CALL,0.9,BPA CALL,541519,0.9,541519,DA01,0.9,DA01,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2026-05-30,0.9,2026-05-30,2024-09-03,0.9,2024-09-03,prime,0.9,prime,0.9,source metadata,U.S. Customs and Border Protection,0.9,U.S. Customs and Border Protection,TASK_ORDER_PRESENT,0.76,TASK ORDER,0.9,TRAVELERS PROCESSING VETTING SOFTWARE TASK ORDER 7 AWARD,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,,2024-09-03,153.06539916992188,20620005651.895508,,0.011115801752892823,0.011115801752892823,,,,,0.09210707670305895,0.06706876798613748,0.025038308716921476,0.08299929867837141,0.03591278739017589,0.04708651128819552,large_cap,False,ok
government_contract_LDOS_47QFCA24F0039,LDOS,2024-09-06T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_47QFCA24F0039_4732_47QTCK18D0008_4732,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_47QFCA24F0039_4732_47QTCK18D0008_4732,task_order_award,True,False,True,False,False,0.94,131333378.65,131333378.65,,General Services Administration,ARMY GLOBAL UNIFIED NETWORK  INCREMENT 1,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,General Services Administration,0.9,source metadata,47QFCA24F0039,0.9,47QFCA24F0039,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541512,0.9,541512,DA01,0.9,DA01,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2027-03-05,0.9,2027-03-05,2024-09-06,0.9,2024-09-06,prime,0.9,prime,0.9,source metadata,Federal Acquisition Service,0.9,Federal Acquisition Service,47QFCA24F0039,0.9,47QFCA24F0039,0.9,ARMY GLOBAL UNIFIED NETWORK INCREMENT 1,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,,2024-09-06,150.16717529296875,20229575201.595703,,0.006492147133155839,0.006492147133155839,,,,,0.05866452381182885,0.01829820332122556,0.04036632049060329,0.06589242706547505,0.009597277621733458,0.05629514944374159,large_cap,False,ok
government_contract_LDOS_70B04C24C00000115,LDOS,2024-09-15T12:00:00,government_contract,LDOS new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_70B04C24C00000115_7014_-NONE-_-NONE-,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_70B04C24C00000115_7014_NONE_NONE_,new_contract_award,True,False,True,False,False,0.94,66713361.91,66713361.91,,Department of Homeland Security,PREVENTATIVE AND CORRECTIVE MAINTENANCE OF RADIATION DETECTION EQUIPMENT (RDE) AND LARGE SCALE (LS) NON- INTRUSIVE INSPECTION (NII) EQUIPMENT,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Homeland Security,0.9,source metadata,70B04C24C00000115,0.9,70B04C24C00000115,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,811210,0.9,811210,DE01,0.9,DE01,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2027-03-15,0.9,2027-03-15,2024-09-15,0.9,2024-09-15,prime,0.9,prime,0.9,source metadata,U.S. Customs and Border Protection,0.9,U.S. Customs and Border Protection,,,,0.9,PREVENTATIVE AND CORRECTIVE MAINTENANCE OF RADIATION DETECTION EQUIPMENT (RDE) AND LARGE SCALE (LS) NON- INTRUSIVE INSPECTION (NII) EQUIPMENT,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,,2024-09-13,153.14834594726562,20631179718.842773,,0.0032336183785491267,0.0032336183785491267,,,,,0.05362913985983009,0.01616440263993968,0.03746473721989041,0.08350897511133337,0.027955239244983998,0.055553735866349374,large_cap,False,ok
government_contract_LDOS_75N91024F00011,LDOS,2024-09-28T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_75N91024F00011_7529_75N91019D00024_7529,unknown,unknown,unknown,high,0.7,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_75N91024F00011_7529_75N91019D00024_7529,task_order_award,True,False,True,False,False,0.94,398925092.88,398925092.88,,Department of Health and Human Services,NCI FY25 OPERATIONAL TASK ORDER,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Health and Human Services,0.9,source metadata,75N91024F00011,0.9,75N91024F00011,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541715,0.9,541715,AN12,0.9,AN12,0.9,source metadata,LEIDOS BIOMEDICAL RESEARCH INC,0.9,LEIDOS BIOMEDICAL RESEARCH INC,2025-08-30,0.9,2025-08-30,2024-09-28,0.9,2024-09-28,prime,0.9,prime,0.9,source metadata,National Institutes of Health,0.9,National Institutes of Health,75N91024F00011,0.9,75N91024F00011,0.9,NCI FY25 OPERATIONAL TASK ORDER,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,,2024-09-27,157.30453491210938,21191075295.57129,,0.01882514630880346,0.01882514630880346,,,,,0.01698983297237433,0.02663717534216037,-0.009647342369786038,0.09189092434269064,0.039463825730479574,0.052427098612211065,large_cap,False,ok
government_contract_LDOS_80JSC024CA005,LDOS,2024-10-01T12:00:00,government_contract,LDOS new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80JSC024CA005_8000_-NONE-_-NONE-,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_80JSC024CA005_8000_NONE_NONE_,new_contract_award,True,False,True,False,False,0.94,86237538.69,86237538.69,,National Aeronautics and Space Administration,CARGO MISSION CONTRACT 4 (CMC4),,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,National Aeronautics and Space Administration,0.9,source metadata,80JSC024CA005,0.9,80JSC024CA005,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,541330,0.9,541330,R425,0.9,R425,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2026-09-30,0.9,2026-09-30,2024-10-01,0.9,2024-10-01,prime,0.9,prime,0.9,source metadata,National Aeronautics and Space Administration,0.9,National Aeronautics and Space Administration,,,,0.9,CARGO MISSION CONTRACT 4 (CMC4),0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,,2024-10-01,162.51451110839844,21892930445.04541,,0.003939058725211289,0.003939058725211289,,,,,0.06173251426984394,0.033118700799267486,0.028613813470576455,0.13642448988650524,0.02716490103320779,0.10925958885329745,large_cap,False,ok
government_contract_LDOS_N0003924F7294,LDOS,2024-10-01T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0003924F7294_9700_N0003920D0054_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0003924F7294_9700_N0003920D0054_9700,task_order_award,True,False,True,False,False,0.94,61027433.21,61027433.21,,Department of Defense,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,N0003924F7294,0.9,N0003924F7294,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541512,0.9,541512,DJ01,0.9,DJ01,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2025-09-30,0.9,2025-09-30,2024-10-01,0.9,2024-10-01,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N0003924F7294,0.9,N0003924F7294,0.9,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,,2024-10-01,162.51451110839844,21892930445.04541,,0.0027875406338675472,0.0027875406338675472,,,,,0.06173251426984394,0.033118700799267486,0.028613813470576455,0.13642448988650524,0.02716490103320779,0.10925958885329745,large_cap,False,ok
government_contract_LDOS_70T04025C7672N001,LDOS,2025-01-01T12:00:00,government_contract,LDOS new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_70T04025C7672N001_7013_-NONE-_-NONE-,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_70T04025C7672N001_7013_NONE_NONE_,new_contract_award,True,False,True,False,False,0.94,235675140.77,235675140.77,,Department of Homeland Security,CHECKPOINT MAINTENANCE,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Homeland Security,0.9,source metadata,70T04025C7672N001,0.9,70T04025C7672N001,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,811210,0.9,811210,J063,0.9,J063,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2027-03-31,0.9,2027-03-31,2025-01-01,0.9,2025-01-01,prime,0.9,prime,0.9,source metadata,Transportation Security Administration,0.9,Transportation Security Administration,,,,0.9,CHECKPOINT MAINTENANCE,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,,2024-12-31,142.2528533935547,18981240492.423203,,0.012416213833025042,0.012416213833025042,,,,,-0.11998280873318623,-0.025806419075150133,-0.0941763896580361,-0.13193572995998093,0.02630542572718353,-0.15824115568716446,large_cap,False,ok
government_contract_LDOS_FA231825FB002,LDOS,2025-01-01T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA231825FB002_9700_FA873017D0004_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_FA231825FB002_9700_FA873017D0004_9700,task_order_award,True,False,True,False,False,0.94,72321015.8,72321015.8,,Department of Defense,SYSTEMS ENGINEERING INTEGRATION CONTRACT (SEIC) II TASK ORDER 15,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,FA231825FB002,0.9,FA231825FB002,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541712,0.9,541712,AC11,0.9,AC11,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2026-12-07,0.9,2026-12-07,2025-01-01,0.9,2025-01-01,prime,0.9,prime,0.9,source metadata,Department of the Air Force,0.9,Department of the Air Force,FA231825FB002,0.9,FA231825FB002,0.9,SYSTEMS ENGINEERING INTEGRATION CONTRACT (SEIC) II TASK ORDER 15,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,,2024-12-31,142.2528533935547,18981240492.423203,,0.0038101311570689278,0.0038101311570689278,,,,,-0.11998280873318623,-0.025806419075150133,-0.0941763896580361,-0.13193572995998093,0.02630542572718353,-0.15824115568716446,large_cap,False,ok
government_contract_LDOS_N0003925F7315,LDOS,2025-01-01T12:00:00,government_contract,LDOS task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0003925F7315_9700_N0003920D0054_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0003925F7315_9700_N0003920D0054_9700,task_order_award,True,False,True,False,False,0.94,59926075.65,59926075.65,,Department of Defense,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,N0003925F7315,0.9,N0003925F7315,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541512,0.9,541512,DJ01,0.9,DJ01,0.9,source metadata,"LEIDOS, INC.",0.9,"LEIDOS, INC.",2025-09-30,0.9,2025-09-30,2025-01-01,0.9,2025-01-01,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N0003925F7315,0.9,N0003925F7315,0.9,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LDOS,0.9,LDOS,"Leidos Holdings, Inc.",0.9,"Leidos Holdings, Inc.",,,,,,,2024-12-31,142.2528533935547,18981240492.423203,,0.0031571211414723323,0.0031571211414723323,,,,,-0.11998280873318623,-0.025806419075150133,-0.0941763896580361,-0.13193572995998093,0.02630542572718353,-0.15824115568716446,large_cap,False,ok
